PropertyPath;ElementID;ElementName;ElementAdmin;AssociateElementID;CategoryID;Unit;LowerLimit;UpperLimit;ReadMaskingLevel;WriteMaskingLevel;Description;VID;
Probing.ProbingModuleDevParam.OverdriveLowLimit;894;Probing Overdrive Low Limit;Jake;;10031001;micron;0;0;1;1;Low limit for probing overdrive;;
Probing.ProbingModuleDevParam.ZClearence;895;Probing Z Clearence;Jake;;10031001;micron;0;0;1;1;Z clearance height while probing;;
ProbingSequenceModule.ProbingSeqParameters.ProbingSeq;896;Probing Seq;Leina;;10014001;;0;0;1;1;Probing sequence;;
ResultMapModule.ResultMapDevParameter.ResultMapType;1990;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.OnlineRetestCount;1982;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.Retest_CP1.Category;1957;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.Retest_CP1.Enable;1958;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.Retest_CP1.InstantRetest;1959;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.Retest_CP1.MaxTestCount;1961;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.Retest_CP1.Mode;1960;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.Retest_MPP.Category;1962;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.Retest_MPP.Enable;1963;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.Retest_MPP.InstantRetest;1964;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.Retest_MPP.MaxTestCount;1966;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.Retest_MPP.Mode;1965;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.RetestComponent[0].Category;1967;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.RetestComponent[0].Enable;1968;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.RetestComponent[0].InstantRetest;1969;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.RetestComponent[0].MaxTestCount;1971;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.RetestComponent[0].Mode;1970;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.RetestComponent[1].Category;1972;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.RetestComponent[1].Enable;1973;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.RetestComponent[1].InstantRetest;1974;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.RetestComponent[1].MaxTestCount;1976;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.RetestComponent[1].Mode;1975;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.RetestComponent[2].Category;1977;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.RetestComponent[2].Enable;1978;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.RetestComponent[2].InstantRetest;1979;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.RetestComponent[2].MaxTestCount;1981;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
Retest.RetestDeviceParam.RetestComponent[2].Mode;1980;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.AutoSoakingTempLowerValue;1622;Temperature Value (Lower);Alvin;EMPTY;10020;EMPTY;0;0;100;100;Unknown;;
SoakingModule.SoakingDeviceFile.AutoSoakingTempUpperValue;1621;Temperature Value (Upper);Alvin;EMPTY;10020;EMPTY;0;0;100;100;Unknown;;
SoakingModule.SoakingDeviceFile.AutoSoakingType;45;Auto Soaking Type;Alvin;EMPTY;10020;EMPTY;0;0;100;100;Unknown;;
SoakingModule.SoakingDeviceFile.AutoSokaingZClearanceAfterWaferAlign;1619;Z Clearance Value (After Wafer Align);Alvin;EMPTY;10020;EMPTY;0;0;100;100;Unknown;;
SoakingModule.SoakingDeviceFile.AutoSokaingZClearanceBeforeWaferAlign;1618;Z Clearance Value (Before Wafer Align);Alvin;EMPTY;10020;EMPTY;0;0;100;100;Unknown;;
SoakingModule.SoakingDeviceFile.AutoSokaingZClearanceLimit;1620;Z Clearance Limit Value;Alvin;EMPTY;10020;EMPTY;0;0;100;100;Unknown;;
SoakingModule.SoakingDeviceFile.AutoSokaingZClearanceNotExistWaferOnChuck;1617;Z Clearance Value (Wafer On Chuck);Alvin;EMPTY;10020;EMPTY;0;0;100;100;Unknown;;
SoakingModule.SoakingDeviceFile.ChuckAwayEventSoaking[0].ChuckAwayElapsedTime;20000727;Chuck Away Elapsed Time;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.ChuckAwayEventSoaking[0].ChuckAwayToleranceX;20000724;Chuck Away Tolerance X;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.ChuckAwayEventSoaking[0].ChuckAwayToleranceY;20000725;Chuck Away Tolerance Y;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.ChuckAwayEventSoaking[0].ChuckAwayToleranceZ;20000726;Chuck Away Tolerance Z;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.ChuckAwayEventSoaking[0].Enable;20000728;Enable;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.ChuckAwayEventSoaking[0].EventSoakingType;20000730;Soaking Type;EMPTY;EMPTY;10072001;EMPTY;0;0;100;-2147483648;EMPTY;;
SoakingModule.SoakingDeviceFile.ChuckAwayEventSoaking[0].PinToleranceX;20000733;Pin Tolerance X;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.ChuckAwayEventSoaking[0].PinToleranceY;20000734;Pin Tolerance Y;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.ChuckAwayEventSoaking[0].PinToleranceZ;20000735;Pin Tolerance Z;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.ChuckAwayEventSoaking[0].SoakingPriority;20000729;Priority;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.ChuckAwayEventSoaking[0].SoakingTimeInSeconds;20000731;Soaking Time;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.ChuckAwayEventSoaking[0].ZClearance;20000732;Z Clearance;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.ColdTempBasicPoint;1049;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.HotTempBasicPoint;1048;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.LotStartEventSoaking[3].Enable;20000006;Enable;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.LotStartEventSoaking[3].EventSoakingType;20000008;Soaking Type;EMPTY;EMPTY;10072001;EMPTY;0;0;100;-2147483648;EMPTY;;
SoakingModule.SoakingDeviceFile.LotStartEventSoaking[3].PinToleranceX;20000011;Pin Tolerance X;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.LotStartEventSoaking[3].PinToleranceY;20000012;Pin Tolerance Y;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.LotStartEventSoaking[3].PinToleranceZ;20000013;Pin Tolerance Z;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.LotStartEventSoaking[3].SoakingPriority;20000007;Priority;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.LotStartEventSoaking[3].SoakingTimeInSeconds;20000009;Soaking Time;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.LotStartEventSoaking[3].ZClearance;20000010;Z Clearance;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.ProbeCardChangeEventSoaking[2].Enable;20000745;Enable;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.ProbeCardChangeEventSoaking[2].EventSoakingType;20000747;Soaking Type;EMPTY;EMPTY;10072001;EMPTY;0;0;100;-2147483648;EMPTY;;
SoakingModule.SoakingDeviceFile.ProbeCardChangeEventSoaking[2].PinToleranceX;20000750;Pin Tolerance X;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.ProbeCardChangeEventSoaking[2].PinToleranceY;20000751;Pin Tolerance Y;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.ProbeCardChangeEventSoaking[2].PinToleranceZ;20000752;Pin Tolerance Z;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.ProbeCardChangeEventSoaking[2].SoakingPriority;20000746;Priority;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.ProbeCardChangeEventSoaking[2].SoakingTimeInSeconds;20000748;Soaking Time;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.ProbeCardChangeEventSoaking[2].ZClearance;20000749;Z Clearance;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.SoakingTimeTable[0].PauseTime;978;PauseTime;유준호;;;;0;0;0;0;PauseTime;;
SoakingModule.SoakingDeviceFile.SoakingTimeTable[0].SoakingTime;979;SoakingTime;유준호;;;;0;0;0;0;SoakingTime;;
SoakingModule.SoakingDeviceFile.SoakingTimeTable[1].PauseTime;980;PauseTime;유준호;;;;0;0;0;0;PauseTime;;
SoakingModule.SoakingDeviceFile.SoakingTimeTable[1].SoakingTime;981;SoakingTime;유준호;;;;0;0;0;0;SoakingTime;;
SoakingModule.SoakingDeviceFile.SoakingTimeTable[2].PauseTime;982;PauseTime;유준호;;;;0;0;0;0;PauseTime;;
SoakingModule.SoakingDeviceFile.SoakingTimeTable[2].SoakingTime;983;SoakingTime;유준호;;;;0;0;0;0;SoakingTime;;
SoakingModule.SoakingDeviceFile.SoakingTimeTable[3].PauseTime;984;PauseTime;유준호;;;;0;0;0;0;PauseTime;;
SoakingModule.SoakingDeviceFile.SoakingTimeTable[3].SoakingTime;985;SoakingTime;유준호;;;;0;0;0;0;SoakingTime;;
SoakingModule.SoakingDeviceFile.TempDiffEventSoaking[1].Enable;20000737;Enable;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.TempDiffEventSoaking[1].EventSoakingType;20000739;Soaking Type;EMPTY;EMPTY;10072001;EMPTY;0;0;100;-2147483648;EMPTY;;
SoakingModule.SoakingDeviceFile.TempDiffEventSoaking[1].OverTemperatureDifference;20000736;Temperature Diffrence Trigger Degree;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.TempDiffEventSoaking[1].PinToleranceX;20000742;Pin Tolerance X;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.TempDiffEventSoaking[1].PinToleranceY;20000743;Pin Tolerance Y;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.TempDiffEventSoaking[1].PinToleranceZ;20000744;Pin Tolerance Z;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.TempDiffEventSoaking[1].SoakingPriority;20000738;Priority;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.TempDiffEventSoaking[1].SoakingTimeInSeconds;20000740;Soaking Time;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
SoakingModule.SoakingDeviceFile.TempDiffEventSoaking[1].ZClearance;20000741;Z Clearance;EMPTY;EMPTY;10072001;EMPTY;0;0;100;100;EMPTY;;
TempController.TempControllerDevParam.AutoCoolingActivatingDurationSec;1005;Auto Cooling Activating Duration Time;Jake;;10093001;sec;3600;0;1;1;Activation duration for pulse generation while auto cooling;;
TempController.TempControllerDevParam.AutoCoolingActivatingOffset;1006;Auto Cooling Activating Offset;Jake;;10093001;1/10 c;2000;-500;1;1;Activation trigger temperature offset of auto cooling from set temp;;
TempController.TempControllerDevParam.AutoCoolingDeactivatingDurationSec;1007;Auto Cooling Deactivating Duration Time;Jake;;10093001;sec;3600;0;1;1;Deactivation duration for pulse generation while auto cooling;;
TempController.TempControllerDevParam.AutoCoolingDeactivatingTemp;1008;Auto Cooling Deactivating Temp;Jake;;10093001;1/10 c;2000;-500;1;1;Temperature that never turn on auto cooling function;;
TempController.TempControllerDevParam.AutoCoolingDectivatingOffset;1009;Auto Cooling Dectivating Offset;Jake;;10093001;1/10 c;2000;-500;1;1;Deactivation trigger temperature offset of auto cooling from set temp;;
TempController.TempControllerDevParam.DeviationForOverHeating;1010;Deviation For Over Heating;Jake;;10092001;1/10 c;2000;-500;1;1;Temperature deviation while auto cooling is running;;
TempController.TempControllerDevParam.IsBreakAlignState;1011;Break Align State;Jake;;;;0;0;1;1;Break Align State;;
TempController.TempControllerDevParam.IsEnableAutoCoolingControl;1012;Enable Auto Cooling Control;Jake;;;;0;0;1;1;Enable Auto Cooling Control;;
TempController.TempControllerDevParam.IsEnableOverHeating;1013;Enable Over Heating;Jake;;;;0;0;1;1;Enable Over Heating;;
TempController.TempControllerDevParam.OverHeatingOffset;1014;Over Heating Temperature Offset;Jake;;10092001;1/10 c;-100;100;1;1;Over Heating Temperature Offset;;
TempController.TempControllerDevParam.SetTemp;1015;Set Temperature;Jake;;10090001;1/10 c;0;0;1;1;Set Temperature;;
TempController.TempControllerDevParam.TempPauseType;1016;Temperature Alarm Type;Jake;;10090001;;0;0;1;1;Temperature Alarm Type;;
TempController.TempControllerDevParam.TempToleranceDeviation;1017;Temperature Deviation Tolerance;Jake;;10090001;1/10 c;0;0;1;1;Temperature Deviation Tolerance;;
WaferObject.WaferDevObject.Info.#DeviceObject.CurTestHistory.BinCode;672;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#DeviceObject.CurTestHistory.DutIndex;679;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#DeviceObject.CurTestHistory.TestedTime;680;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#DeviceObject.CurTestHistory.TestResult;1956;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#DeviceObject.CurTestHistory.TestTemp;681;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#DeviceObject.DieType;664;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#DeviceObject.PMIEnable;688;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#DeviceObject.PMITableIndex;695;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#DeviceObject.Position.T;648;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#DeviceObject.Position.X;633;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#DeviceObject.Position.Y;640;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#DeviceObject.Position.Z;647;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#DeviceObject.Size.Height;656;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#DeviceObject.Size.Width;649;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#DeviceObject.State;663;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#DeviceObject.SubstrateType;665;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.DieMapTemplate[0].PMIMap;758;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.DieMapTemplate[0].PMITableMap;759;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.PadTableTemplate[0].GroupingDone;20000289;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.PadTemplate[0].Angle;743;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.PadTemplate[0].Area;744;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.PadTemplate[0].Color;730;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.PadTemplate[0].EdgeOffsetMode;756;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.PadTemplate[0].JudgingWindowMode;757;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.PadTemplate[0].JudgingWindowSizeX;745;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.PadTemplate[0].JudgingWindowSizeY;746;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.PadTemplate[0].MarkWindowMaxPercent;753;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.PadTemplate[0].MarkWindowMaxSizeX;750;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.PadTemplate[0].MarkWindowMaxSizeY;751;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.PadTemplate[0].MarkWindowMinPercent;752;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.PadTemplate[0].MarkWindowMinSizeX;747;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.PadTemplate[0].MarkWindowMinSizeY;748;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.PadTemplate[0].PathData;732;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.PadTemplate[0].Shape;755;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.PadTemplate[0].ShapeName;731;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.PadTemplate[0].SizeX;739;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.PadTemplate[0].SizeY;740;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.PadTemplate[0].TemplateOffset;754;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.SelectedNormalPMIMapTemplate.PMIMap;20000263;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.SelectedNormalPMIMapTemplate.PMITableMap;20000264;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.SelectedPadTableTemplate.GroupingDone;20000265;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.SelectedPadTemplate.Angle;712;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.SelectedPadTemplate.Area;713;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.SelectedPadTemplate.Color;707;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.SelectedPadTemplate.EdgeOffsetMode;724;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.SelectedPadTemplate.JudgingWindowMode;725;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.SelectedPadTemplate.JudgingWindowSizeX;714;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.SelectedPadTemplate.JudgingWindowSizeY;715;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.SelectedPadTemplate.MarkWindowMaxPercent;721;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.SelectedPadTemplate.MarkWindowMaxSizeX;718;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.SelectedPadTemplate.MarkWindowMaxSizeY;719;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.SelectedPadTemplate.MarkWindowMinPercent;720;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.SelectedPadTemplate.MarkWindowMinSizeX;716;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.SelectedPadTemplate.MarkWindowMinSizeY;717;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.SelectedPadTemplate.PathData;709;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.SelectedPadTemplate.Shape;723;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.SelectedPadTemplate.ShapeName;708;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.SelectedPadTemplate.SizeX;710;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.SelectedPadTemplate.SizeY;711;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.SelectedPadTemplate.TemplateOffset;722;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.SelectedWaferTemplate.PMIEnable;728;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.SelectedWaferTemplate.SelectedMapIndex;729;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[0].PMIEnable;760;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[0].SelectedMapIndex;761;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
WaferObject.WaferDevObject.Info.#PMIInfo.WaferTemplate[1].PMIEnable;762;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;;
